-1.194353178143501282e-01 -3.752939403057098389e-03 -4.915642738342285156e+00 -5.229160308837890625e+00 -2.762132883071899414e+00
-9.258172661066055298e-02 8.078664541244506836e-05 -4.289158821105957031e+00 -3.997493505477905273e+00 -2.845241785049438477e+00
-9.297855943441390991e-02 -1.366596668958663940e-02 -4.013175010681152344e+00 -3.185718774795532227e+00 -2.790680408477783203e+00
-1.415593624114990234e-01 5.220629274845123291e-03 -4.401710510253906250e+00 -3.780359745025634766e+00 -2.817090988159179688e+00
-2.015244960784912109e-01 1.628143340349197388e-02 -5.262734413146972656e+00 -3.091726779937744141e+00 -4.087530136108398438e+00
1.490678638219833374e-02 -1.803577691316604614e-02 -4.846495628356933594e+00 -4.685500144958496094e+00 -4.050592899322509766e+00
-9.094996005296707153e-02 6.391607224941253662e-03 -4.974482536315917969e+00 -3.699309349060058594e+00 -2.796439170837402344e+00
-1.658053994178771973e-01 -1.134138554334640503e-02 -4.422128677368164062e+00 -3.946270942687988281e+00 -5.840395450592041016e+00
-2.261589765548706055e-01 7.622323930263519287e-03 -5.092593193054199219e+00 -3.194324016571044922e+00 -2.875293970108032227e+00
-2.738146305084228516e+00 1.031123101711273193e-03 -2.994168758392333984e+00 -4.455106735229492188e+00 -2.755150556564331055e+00
-1.526642441749572754e-01 -1.853950321674346924e-02 -3.331063985824584961e+00 -4.644149303436279297e+00 -5.423239707946777344e+00
-1.203172877430915833e-01 3.674179315567016602e-04 -4.977922439575195312e+00 -3.950029611587524414e+00 -2.801397800445556641e+00
2.590327709913253784e-02 -3.514274954795837402e-03 -4.808085441589355469e+00 -4.644612312316894531e+00 -2.772924900054931641e+00
-4.402197897434234619e-03 -2.094901353120803833e-02 -4.098705768585205078e+00 -4.786740779876708984e+00 -4.027088165283203125e+00
-2.591571092605590820e+00 -3.064937889575958252e-03 -3.395764589309692383e+00 -4.622702598571777344e+00 -2.646112203598022461e+00
-7.530436664819717407e-02 3.896132111549377441e-04 -4.329739570617675781e+00 -3.981001853942871094e+00 -2.846589088439941406e+00
-6.138999015092849731e-02 -2.442076802253723145e-03 -4.258948326110839844e+00 -4.377472877502441406e+00 -2.821320295333862305e+00
-1.125261113047599792e-01 -5.416862666606903076e-03 -4.936843872070312500e+00 -4.729621410369873047e+00 -2.727724552154541016e+00
-5.317945033311843872e-02 -4.557080566883087158e-03 -5.200597763061523438e+00 -3.158186912536621094e+00 -5.952531814575195312e+00
-1.194353178143501282e-01 -3.752939403057098389e-03 -4.915642738342285156e+00 -5.229160308837890625e+00 -2.762132883071899414e+00
-1.136685982346534729e-01 -1.782495528459548950e-02 -4.340685844421386719e+00 -4.549595832824707031e+00 -5.668988704681396484e+00
-2.463930249214172363e-01 -6.768688559532165527e-03 -5.104578018188476562e+00 -3.150709629058837891e+00 -2.720169782638549805e+00
-6.540048867464065552e-02 -7.121406495571136475e-03 -3.198856353759765625e+00 -4.462541580200195312e+00 -2.891079187393188477e+00
